#  r W0 W2 w4
2.680653372033790447e+02 5.699230896417453317e-11 5.817656224298987972e-13 2.577905042021826269e-12
2.683309721127595822e+02 5.698183742671460000e-11 5.795701488684441942e-13 2.578284011428199391e-12
2.685968702486573534e+02 5.697130499198409182e-11 5.774336791291464707e-13 2.578571039224812720e-12
2.688630318719121988e+02 5.696081494354738047e-11 5.752347150777659627e-13 2.578946950696750112e-12
2.691294572436228805e+02 5.695026409754242869e-11 5.730946114358372629e-13 2.579231181762827122e-12
2.693961466251460024e+02 5.693975548823908500e-11 5.708921788005117654e-13 2.579604097971985357e-12
2.696631002780979429e+02 5.692918618076281577e-11 5.687484641391962095e-13 2.579885594625821001e-12
2.699303184643542295e+02 5.691865896067643181e-11 5.665425859908226105e-13 2.580255578719827200e-12
2.701978014460496524e+02 5.690807114150413792e-11 5.643952843642668493e-13 2.580534403753466756e-12
2.704655494855788902e+02 5.689752526068918642e-11 5.621859849526958463e-13 2.580901519348561611e-12
2.707335628455966230e+02 5.688691887956659543e-11 5.600351215999806377e-13 2.581177736020402914e-12
2.710018417890178171e+02 5.687635428804505642e-11 5.578224263679214900e-13 2.581542047193429391e-12
2.712703865790180089e+02 5.686572929468443386e-11 5.556680277266562589e-13 2.581815719219736959e-12
2.715391974790333052e+02 5.685514594244341007e-11 5.534519633229640830e-13 2.582177290499542551e-12
2.718082747527611218e+02 5.684450228652122650e-11 5.512940570424090229e-13 2.582448482045520253e-12
2.720776186641603545e+02 5.683390012350903367e-11 5.490746513349834386e-13 2.582807378403659679e-12
2.723472294774506395e+02 5.682323775466237811e-11 5.469132662886252415e-13 2.583076154073950279e-12
2.726171074571142867e+02 5.681261673078634774e-11 5.446905483767869807e-13 2.583432440914882098e-12
2.728872528678953131e+02 5.680193559860993559e-11 5.425257146748085449e-13 2.583698865743095823e-12
2.731576659748002385e+02 5.679129566373213689e-11 5.402997149014872390e-13 2.584052608893045389e-12
2.734283470430980287e+02 5.678059571777467163e-11 5.381314639021749259e-13 2.584316748330597033e-12
2.736992963383206643e+02 5.676993682170932014e-11 5.359022138651371336e-13 2.584668014026627449e-12
2.739705141262631400e+02 5.675921801147039139e-11 5.337305781863771844e-13 2.584929933931376772e-12
2.742420006729839201e+02 5.674854010397968720e-11 5.314981107494556310e-13 2.585278788809079733e-12
2.745137562448050517e+02 5.673780237890596441e-11 5.293231242794230935e-13 2.585538555432382534e-12
2.747857811083123920e+02 5.672710540969710655e-11 5.270874735829223647e-13 2.585885066512975843e-12
2.750580755303562341e+02 5.671634871917890105e-11 5.249091714903041248e-13 2.586142746486745528e-12
2.753306397780513635e+02 5.670563263789981590e-11 5.226703729608867472e-13 2.586486981163425424e-12
2.756034741187764894e+02 5.669485693126711297e-11 5.204887917045500097e-13 2.586742641485960269e-12
2.758765788201760643e+02 5.668412168750345571e-11 5.182468820647451910e-13 2.587084667509828048e-12
2.761499541501596013e+02 5.667332691402239910e-11 5.160620594028425254e-13 2.587338375531370274e-12
2.764236003769020158e+02 5.666257245729269404e-11 5.138170766797471007e-13 2.587678260996029281e-12
2.766975177688438521e+02 5.665175856616134666e-11 5.116290516783353960e-13 2.587930084402934318e-12
2.769717065946919092e+02 5.664098484591389824e-11 5.093810352121320111e-13 2.588267897728816731e-12
2.772461671234190703e+02 5.663015178625839059e-11 5.071898482531011720e-13 2.588517904527526190e-12
2.775208996242648141e+02 5.661935875186659169e-11 5.049388387044346502e-13 2.588853714445021045e-12
2.777959043667354422e+02 5.660850647273690843e-11 5.027445314928709382e-13 2.589101972944799362e-12
2.780711816206041931e+02 5.659769407349545991e-11 5.004905708500760135e-13 2.589435848477063101e-12
2.783467316559120945e+02 5.658682252386134272e-11 4.982931864209907654e-13 2.589682427272483362e-12
2.786225547429668268e+02 5.657599070898170393e-11 4.960363180063415771e-13 2.590014437717167550e-12
2.788986511523447689e+02 5.656509983772839280e-11 4.938359007307560111e-13 2.590259405669300400e-12
2.791750211548900893e+02 5.655424855633482665e-11 4.915761692065612095e-13 2.590589620579472042e-12
2.794516650217154847e+02 5.654333831225833594e-11 4.893727647970859563e-13 2.590833046796408168e-12
2.797285830242022371e+02 5.653246751338297160e-11 4.871102161704678110e-13 2.591161535960644867e-12
2.800057754340004976e+02 5.652153784518596057e-11 4.849038716858394826e-13 2.591403489777414865e-12
2.802832425230296849e+02 5.651064747776462531e-11 4.826385533132102709e-13 2.591730323199534455e-12
2.805609845634786552e+02 5.649969833405161602e-11 4.804293171625534800e-13 2.591970874157195056e-12
2.808390018278058733e+02 5.648878834691905950e-11 4.781612777535912449e-13 2.592296122034691553e-12
2.811172945887399806e+02 5.647781967619189373e-11 4.759491996998292108e-13 2.592535339858446934e-12
2.813958631192800794e+02 5.646689001807712870e-11 4.736784893201704396e-13 2.592859072560268943e-12
2.816747076926948239e+02 5.645590176873013414e-11 4.714636204824420073e-13 2.593097027136802833e-12
2.819538285825246930e+02 5.644495238825176408e-11 4.691902905561687272e-13 2.593419315180322545e-12
2.822332260625807976e+02 5.643394450856690758e-11 4.669726834120148627e-13 2.593656076534480856e-12
2.825129004069457892e+02 5.642297535422802153e-11 4.646967867231219979e-13 2.593976990561955750e-12
2.827928518899735764e+02 5.641194779237004292e-11 4.624764951094281802e-13 2.594212628832705432e-12
2.830730807862902907e+02 5.640095881255322647e-11 4.601980858026389183e-13 2.594532239586469726e-12
2.833535873707940027e+02 5.638991151656472075e-11 4.579751649162083702e-13 2.594766825001622094e-12
2.836343719186551766e+02 5.637890265952741614e-11 4.556942984968660189e-13 2.595085203298827441e-12
2.839154347053170113e+02 5.636783557732357955e-11 4.534688048937971505e-13 2.595318806149586221e-12
2.841967760064956678e+02 5.635680679119257325e-11 4.511855382270609288e-13 2.595636022856005369e-12
2.844783960981807809e+02 5.634571987055603343e-11 4.489575298216789797e-13 2.595868713470217820e-12
2.847602952566346062e+02 5.633467110332255121e-11 4.466719211310581250e-13 2.596184839473351146e-12
2.850424737583940100e+02 5.632356429189854626e-11 4.444414571938146996e-13 2.596416688188281381e-12
2.853249318802696166e+02 5.631249549141268914e-11 4.421535660584263110e-13 2.596731794369585348e-12
2.856076698993464333e+02 5.630136873670336138e-11 4.399207072130686171e-13 2.596962871503687605e-12
2.858906880929839076e+02 5.629027985066912313e-11 4.376305945645912646e-13 2.597277028710133567e-12
2.861739867388162679e+02 5.627913310002826520e-11 4.353954027842762223e-13 2.597507404534325853e-12
2.864575661147531491e+02 5.626802407599793597e-11 4.331031309025034466e-13 2.597820683549160348e-12
2.867414264989793651e+02 5.625685727662557541e-11 4.308656695052943912e-13 2.598050428257137222e-12
2.870255681699553634e+02 5.624572806199437796e-11 4.285713020132626484e-13 2.598362899769864768e-12
2.873099914064176232e+02 5.623454116093151034e-11 4.263316356566243174e-13 2.598592083447691990e-12
2.875946964873791671e+02 5.622339170293197134e-11 4.240352375146283901e-13 2.598903818023298553e-12
2.878796836921284239e+02 5.621218464705467313e-11 4.217934321888878350e-13 2.599132510618385734e-12
2.881649533002316161e+02 5.620101489275145977e-11 4.194950696874374779e-13 2.599443578666022997e-12
2.884505055915317371e+02 5.618978762876556331e-11 4.172511927085327534e-13 2.599671849955186669e-12
2.887363408461490053e+02 5.617859752504934401e-11 4.149509334606885500e-13 2.599982321695735079e-12
2.890224593444812058e+02 5.616734999948470543e-11 4.127050534618660100e-13 2.600210241252693085e-12
2.893088613672040310e+02 5.615613949306679907e-11 4.104029663943794927e-13 2.600520186686117303e-12
2.895955471952712514e+02 5.614487165227165021e-11 4.081551533168589276e-13 2.600747823848373298e-12
2.898825171099151703e+02 5.613364068967818415e-11 4.058513086605018755e-13 2.601057312720004890e-12
2.901697713926465099e+02 5.612235247981344565e-11 4.036016337434267019e-13 2.601284736554677061e-12
2.904573103252553210e+02 5.611110100737978519e-11 4.012961030222532412e-13 2.601593838320964458e-12
2.907451341898108126e+02 5.609979237441314056e-11 3.990446387912885466e-13 2.601821117590447831e-12
2.910332432686610673e+02 5.608852033827810512e-11 3.967374948108871569e-13 2.602129901384084285e-12
2.913216378444348038e+02 5.607719122797846249e-11 3.944843150661736798e-13 2.602357104510591820e-12
2.916103182000404104e+02 5.606589857407826394e-11 3.921756319010334032e-13 2.602665639104915133e-12
2.918992846186666839e+02 5.605454893200979778e-11 3.899208117038897868e-13 2.602892834134825352e-12
2.921885373837831139e+02 5.604323560607252159e-11 3.876106646835632295e-13 2.603201187907856520e-12
2.924780767791398830e+02 5.603186537758881782e-11 3.853542803421603076e-13 2.603428442475128131e-12
2.927679030887686054e+02 5.602053132512840016e-11 3.830427460365709347e-13 2.603736683372426174e-12
2.930580165969822133e+02 5.600914045536651077e-11 3.807848750908674929e-13 2.603964064661460570e-12
2.933484175883752982e+02 5.599778562167690946e-11 3.784720312945111554e-13 2.604272260159160315e-12
2.936391063478246792e+02 5.598637405555168507e-11 3.762127524996157558e-13 2.604499834867449603e-12
2.939300831604895166e+02 5.597499838570095363e-11 3.738986782145221534e-13 2.604808051934123331e-12
2.942213483118109707e+02 5.596356606789909808e-11 3.716380715234987443e-13 2.605035886233759374e-12
2.945129020875135666e+02 5.595216950672372467e-11 3.693228469413656568e-13 2.605344191292168601e-12
2.948047447736049662e+02 5.594071638169773987e-11 3.670609934865559715e-13 2.605572350791339132e-12
2.950968766563760823e+02 5.592929887379638531e-11 3.647446999697849924e-13 2.605880809679299030e-12
2.953892980224016469e+02 5.591782488575892306e-11 3.624816820433689462e-13 2.606109359383136726e-12
2.956820091585402110e+02 5.590638637548677274e-11 3.601644021047449306e-13 2.606418037314375292e-12
2.959750103519347135e+02 5.589489146840448910e-11 3.579003031379199947e-13 2.606647041585349636e-12
2.962683018900125944e+02 5.588343189986733989e-11 3.555821204194774629e-13 2.606956003109363182e-12
2.965618840604861930e+02 5.587191601745528585e-11 3.533170249607621870e-13 2.607185525626895228e-12
2.968557571513526909e+02 5.586043533450359433e-11 3.509980242113872285e-13 2.607494834588957347e-12
2.971499214508953628e+02 5.584889842021899900e-11 3.487320179034958783e-13 2.607724938309443629e-12
2.974443772476818140e+02 5.583739656644219455e-11 3.464122849553053590e-13 2.608034657809730034e-12
2.977391248305668228e+02 5.582583856347917255e-11 3.441454545113117454e-13 2.608265404925268761e-12
2.980341644886909194e+02 5.581431548219967325e-11 3.418250762551879670e-13 2.608575597277984947e-12
2.983294965114813522e+02 5.580273633348280753e-11 3.395575094331464402e-13 2.608807049175371996e-12
2.986251211886519741e+02 5.579119196775023633e-11 3.372365737929403028e-13 2.609117775867136932e-12
2.989210388102038110e+02 5.577959161592918218e-11 3.349683593696646724e-13 2.609349993086312141e-12
2.992172496664252321e+02 5.576802590851465419e-11 3.326469552751313086e-13 2.609661314734858201e-12
2.995137540478922915e+02 5.575640429595822614e-11 3.303781830185167561e-13 2.609894356927071757e-12
2.998105522454689549e+02 5.574481718934868117e-11 3.280564003772102219e-13 2.610206333239041959e-12
3.001076445503074979e+02 5.573317425813915322e-11 3.257871610176989016e-13 2.610440259124929104e-12
3.004050312538488470e+02 5.572156569453143624e-11 3.234650906859163463e-13 2.610752948853890819e-12
3.007027126478220111e+02 5.570990138645903594e-11 3.211954758866727888e-13 2.610987816181007761e-12
3.010006890242458439e+02 5.569827130775470138e-11 3.188732096389591881e-13 2.611301277084933290e-12
3.012989606754283614e+02 5.568658556431181309e-11 3.166033119647973595e-13 2.611537142585541506e-12
3.015975278939671398e+02 5.567493391211094034e-11 3.142809424622915183e-13 2.611851431384590769e-12
3.018963909727498276e+02 5.566322667448665748e-11 3.120108553474895474e-13 2.612088350733015598e-12
3.021955502049542019e+02 5.565155339008289431e-11 3.096884761051176345e-13 2.612403523066611601e-12
3.024950058840486236e+02 5.563982459915748760e-11 3.074182938202159324e-13 2.612641550836537436e-12
3.027947583037922072e+02 5.562812962353231155e-11 3.050959991729898781e-13 2.612957661220968413e-12
3.030948077582351630e+02 5.561637921987186522e-11 3.028258167900962529e-13 2.613196850842748018e-12
3.033951545417191369e+02 5.560466249368925867e-11 3.005037018577673785e-13 2.613513952628104769e-12
3.036957989488774388e+02 5.559289041754029385e-11 2.982336152150881832e-13 2.613754356346073045e-12
3.039967412746356104e+02 5.558115188114138668e-11 2.959117758660861349e-13 2.614072501673870063e-12
3.042979818142104591e+02 5.556935807242560745e-11 2.936418815308670710e-13 2.614314170503508776e-12
3.045995208631125024e+02 5.555759766582377218e-11 2.913204143447268673e-13 2.614633410263676914e-12
3.049013587171445465e+02 5.554578206413288281e-11 2.890508095753850365e-13 2.614876393949070627e-12
3.052034956724025392e+02 5.553399972700815107e-11 2.867298118041618997e-13 2.615196777737608117e-12
3.055059320252760244e+02 5.552216227159878950e-11 2.844605945110338517e-13 2.615441124708882764e-12
3.058086680724479152e+02 5.551035794329308933e-11 2.821401640396457945e-13 2.615762700785202910e-12
3.061117041108955164e+02 5.549849857308190290e-11 2.798714327446913514e-13 2.616008458115908219e-12
3.064150404378900703e+02 5.548667219259395344e-11 2.775516680499263795e-13 2.616331273360570788e-12
3.067186773509976092e+02 5.547479084615251946e-11 2.752835218452935711e-13 2.616578486725832536e-12
3.070226151480788985e+02 5.546294235213334615e-11 2.729645219537672593e-13 2.616902586598514664e-12
3.073268541272904031e+02 5.545103896768352547e-11 2.706970604590401518e-13 2.617151300232772940e-12
3.076313945870828093e+02 5.543916829843125133e-11 2.683789249040463915e-13 2.617476728730325259e-12
3.079362368262036398e+02 5.542724281384071641e-11 2.661122482226693198e-13 2.617726985385697549e-12
3.082413811436961169e+02 5.541534990729637448e-11 2.637950769998703172e-13 2.618053785000655505e-12
3.085468278388999011e+02 5.540340226007362690e-11 2.615292856741500976e-13 2.618305625905733566e-12
3.088525772114510346e+02 5.539148705381638456e-11 2.592131791960657891e-13 2.618633837585274642e-12
3.091586295612827939e+02 5.537951718110652867e-11 2.569483741613222653e-13 2.618887302403887852e-12
3.094649851886253487e+02 5.536757961234947415e-11 2.546334332109985101e-13 2.619216965508721333e-12
3.097716443940065574e+02 5.535558745093007468e-11 2.523697157484137434e-13 2.619472092299510263e-12
3.100786074782521382e+02 5.534362745651586149e-11 2.500560414316612758e-13 2.619803244563818353e-12
3.103858747424857256e+02 5.533161294279254917e-11 2.477935131202049735e-13 2.620060069740097918e-12
3.106934464881297799e+02 5.531963045918933773e-11 2.454812068170363688e-13 2.620392747231630738e-12
3.110013230169045642e+02 5.530759352919171213e-11 2.432199694842270796e-13 2.620651305521844673e-12
3.113095046308301335e+02 5.529558849248938280e-11 2.409091327990385591e-13 2.620985542602583941e-12
3.116179916322255963e+02 5.528352908186743225e-11 2.386492884708490618e-13 2.621245867011165986e-12
3.119267843237095121e+02 5.527150142777333315e-11 2.363400231818842715e-13 2.621581696298517811e-12
3.122358830082005170e+02 5.525941947179335693e-11 2.340816740313729222e-13 2.621843818067546962e-12
3.125452879889173232e+02 5.524736913562898228e-11 2.317740820387994263e-13 2.622181270396310114e-12
3.128549995693790038e+02 5.523526456917001698e-11 2.295173303339167473e-13 2.622445218967768892e-12
3.131650180534056176e+02 5.522319148586737522e-11 2.272115136071670255e-13 2.622784323352878151e-12
3.134753437451180957e+02 5.521106424341786663e-11 2.249564616576120276e-13 2.623050126331652832e-12
